slug,variantId,sku,name.en,manufacturer_name,product_id,image_big,image_small,category_id,category_key,xml_url,on_market,on_market_countries_set,icecat_last_updated
151_lenovo_y510p,2,21505414,Y510p,Lenovo,59406648,http://images.icecat.biz/img/norm/high/21505414-8797.jpg,http://images.icecat.biz/img/norm/low/21505414-8797.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/21505414.xml,1,DE;US,2016-01-01T21:34:22.000Z
151_lenovo_yoga,1,20689836,Yoga,Lenovo,20C0001BUS,http://images.icecat.biz/img/norm/high/20689836-1458.jpg,http://images.icecat.biz/img/norm/low/20689836-1458.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/20689836.xml,1,DE;US;NL,2016-01-17T03:55:15.000Z
151_lenovo_yoga-11e,1,22644076,Yoga 11e,Lenovo,20DAS00H00,http://images.icecat.biz/img/norm/high/22644076-4522.jpg,http://images.icecat.biz/img/norm/low/22644076-4522.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/22644076.xml,1,DE;US;NL,2016-01-17T07:43:34.000Z
151_lenovo_yoga-12,1,28515197,Yoga 12,Lenovo,20DK003DLM,http://images.icecat.biz/img/gallery/28515197_1745.jpg,http://images.icecat.biz/img/gallery_lows/28515197_1745.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/28515197.xml,1,DE;US;NL,2016-01-17T00:54:39.000Z
151_lenovo_yoga-15,1,27107313,Yoga 15,Lenovo,20DQ0061UK,http://images.icecat.biz/img/gallery/27107313_5672.jpg,http://images.icecat.biz/img/gallery_lows/27107313_5672.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/27107313.xml,1,DE;US;GB;NL;IE,2016-01-04T23:13:51.000Z
151_panasonic_19,1,19560630,19,Panasonic,CF-191HYCX1M,http://images.icecat.biz/img/norm/high/19560630-7290.jpg,http://images.icecat.biz/img/norm/low/19560630-7290.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/19560630.xml,1,DE;US,2016-02-08T17:30:04.000Z
151_panasonic_19,2,20726099,19,Panasonic,CF-196HYDXLM,http://images.icecat.biz/img/norm/high/20726099-2385.jpg,http://images.icecat.biz/img/norm/low/20726099-2385.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/20726099.xml,1,DE;US,2016-01-19T22:21:47.000Z
151_panasonic_19,3,20769568,19,Panasonic,CF-195HYEXLM,http://images.icecat.biz/img/norm/high/20769568-7207.jpg,http://images.icecat.biz/img/norm/low/20769568-7207.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/20769568.xml,1,DE;US,2016-01-19T22:17:52.000Z
151_panasonic_19,4,21052264,19,Panasonic,CF-195DSSXLM,http://images.icecat.biz/img/norm/high/21052264-5110.jpg,http://images.icecat.biz/img/norm/low/21052264-5110.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/21052264.xml,1,DE;US,2016-01-19T22:00:28.000Z
151_panasonic_19,5,22140366,19,Panasonic,CF-195DYLA1M,http://images.icecat.biz/img/norm/high/22140366-3334.jpg,http://images.icecat.biz/img/norm/low/22140366-3334.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/22140366.xml,1,DE;US,2016-02-08T17:56:18.000Z
151_panasonic_19,6,24408319,19,Panasonic,CF-195DJAXLM,http://images.icecat.biz/img/norm/high/24408319-552.jpg,http://images.icecat.biz/img/norm/low/24408319-552.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24408319.xml,1,DE;US,2016-01-19T21:13:04.000Z
151_panasonic_19,7,24715439,19,Panasonic,CF-195DCAXLM,http://images.icecat.biz/img/norm/high/24715439-6834.jpg,http://images.icecat.biz/img/norm/low/24715439-6834.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24715439.xml,1,DE;US,2016-01-19T21:09:57.000Z
151_panasonic_19,8,24715526,19,Panasonic,CF-195DYCALM,http://images.icecat.biz/img/norm/high/24715526-9994.jpg,http://images.icecat.biz/img/norm/low/24715526-9994.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24715526.xml,1,DE;US,2016-02-08T18:18:49.000Z
151_panasonic_19,9,24715533,19,Panasonic,CF-195DYSALM,http://images.icecat.biz/img/norm/high/24715533-8097.jpg,http://images.icecat.biz/img/norm/low/24715533-8097.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24715533.xml,1,DE;US,2016-02-08T18:18:51.000Z
151_panasonic_19,10,24715843,19,Panasonic,CF-195HYAXF0,http://images.icecat.biz/img/norm/high/24715843-4207.jpg,http://images.icecat.biz/img/norm/low/24715843-4207.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24715843.xml,1,DE;US,2016-02-06T17:14:00.000Z
151_panasonic_19,11,24715994,19,Panasonic,CF-196TKDXLM,http://images.icecat.biz/img/norm/high/24715994-622.jpg,http://images.icecat.biz/img/norm/low/24715994-622.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24715994.xml,1,DE;US,2016-01-19T21:08:24.000Z
151_panasonic_19,12,24716014,19,Panasonic,CF-195FDAALM,http://images.icecat.biz/img/norm/high/24716014-5307.jpg,http://images.icecat.biz/img/norm/low/24716014-5307.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24716014.xml,1,DE;US,2016-02-08T18:20:38.000Z
151_panasonic_19,13,26134720,19,Panasonic,CF-19ZA090BM,http://images.icecat.biz/img/norm/high/26134720-8839.jpg,http://images.icecat.biz/img/norm/low/26134720-8839.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/26134720.xml,1,DE;US,2016-02-08T18:33:55.000Z
151_panasonic_19,14,26195742,19,Panasonic,CF-19ZE013CM,http://images.icecat.biz/img/norm/high/26195742-8340.jpg,http://images.icecat.biz/img/norm/low/26195742-8340.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/26195742.xml,1,DE;US,2016-02-06T23:44:41.000Z
151_panasonic_19,15,26195760,19,Panasonic,CF-19ZA577CM,http://images.icecat.biz/img/norm/high/26195760-1581.jpg,http://images.icecat.biz/img/norm/low/26195760-1581.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/26195760.xml,1,DE;US,2016-02-06T23:44:27.000Z
151_panasonic_19,16,26195764,19,Panasonic,CF-19ZE051BM,http://images.icecat.biz/img/norm/high/26195764-8695.jpg,http://images.icecat.biz/img/norm/low/26195764-8695.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/26195764.xml,1,DE;US,2016-02-06T23:44:22.000Z
151_panasonic_19,17,26195791,19,Panasonic,CF-19ZE025CM,http://images.icecat.biz/img/norm/high/26195791-7646.jpg,http://images.icecat.biz/img/norm/low/26195791-7646.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/26195791.xml,1,DE;US,2016-02-06T23:43:51.000Z
151_panasonic_19,18,26195840,19,Panasonic,CF-19ZA313CM,http://images.icecat.biz/img/norm/high/26195840-3630.jpg,http://images.icecat.biz/img/norm/low/26195840-3630.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/26195840.xml,1,DE;US,2016-02-06T23:43:28.000Z
151_panasonic_19,19,26195857,19,Panasonic,CF-19ZA019CM,http://images.icecat.biz/img/norm/high/26195857-1025.jpg,http://images.icecat.biz/img/norm/low/26195857-1025.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/26195857.xml,1,DE;US,2016-02-06T23:43:22.000Z
151_panasonic_19,20,26195867,19,Panasonic,CF-19ZA027CM,http://images.icecat.biz/img/norm/high/26195867-3791.jpg,http://images.icecat.biz/img/norm/low/26195867-3791.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/26195867.xml,1,DE;US,2016-01-16T22:08:07.000Z
151_panasonic_19,21,26195868,19,Panasonic,CF-19ZA325CM,http://images.icecat.biz/img/norm/high/26195868-3115.jpg,http://images.icecat.biz/img/norm/low/26195868-3115.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/26195868.xml,1,DE;US,2016-02-06T23:43:15.000Z
151_panasonic_19,22,26195873,19,Panasonic,CF-19ZE073CM,http://images.icecat.biz/img/norm/high/26195873-8620.jpg,http://images.icecat.biz/img/norm/low/26195873-8620.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/26195873.xml,1,DE;US,2016-02-06T23:43:14.000Z
151_panasonic_19,23,26195938,19,Panasonic,CF-19ZA123CM,http://images.icecat.biz/img/norm/high/26195938-6444.jpg,http://images.icecat.biz/img/norm/low/26195938-6444.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/26195938.xml,1,DE;US,2016-02-06T23:42:09.000Z
151_panasonic_19,24,26429344,19,Panasonic,CF-19ZE019CM,http://images.icecat.biz/img/norm/high/26429344-1405.jpg,http://images.icecat.biz/img/norm/low/26429344-1405.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/26429344.xml,1,DE;US,2016-02-07T01:06:31.000Z
151_panasonic_19,25,26538235,19,Panasonic,CF-19ZC062CM,http://images.icecat.biz/img/norm/high/26538235-6166.jpg,http://images.icecat.biz/img/norm/low/26538235-6166.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/26538235.xml,1,DE;US,2016-02-07T05:42:26.000Z
151_panasonic_31,1,19560738,31,Panasonic,CF-31SBLAX1M,http://images.icecat.biz/img/norm/high/19560738-5164.jpg,http://images.icecat.biz/img/norm/low/19560738-5164.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/19560738.xml,1,DE;US,2016-02-08T17:31:30.000Z
151_panasonic_31,2,19560852,31,Panasonic,CF-31UBLEA1M,http://images.icecat.biz/img/norm/high/19560852-7885.jpg,http://images.icecat.biz/img/norm/low/19560852-7885.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/19560852.xml,1,DE;US,2016-01-19T18:52:25.000Z
151_panasonic_31,3,19560867,31,Panasonic,CF-31UEPJA1M,http://images.icecat.biz/img/norm/high/19560867-7659.jpg,http://images.icecat.biz/img/norm/low/19560867-7659.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/19560867.xml,1,DE;US,2016-01-19T11:41:25.000Z
151_panasonic_31,4,19560868,31,Panasonic,CF-31UF7AX1M,http://images.icecat.biz/img/norm/high/19560868-5467.jpg,http://images.icecat.biz/img/norm/low/19560868-5467.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/19560868.xml,1,DE;US,2016-02-08T17:33:11.000Z
151_panasonic_31,5,19560872,31,Panasonic,CF-31UFLAB1M,http://images.icecat.biz/img/norm/high/19560872-7477.jpg,http://images.icecat.biz/img/norm/low/19560872-7477.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/19560872.xml,1,DE;US,2016-02-08T17:33:11.000Z
151_panasonic_31,6,19560873,31,Panasonic,CF-31UFLAC1M,http://images.icecat.biz/img/norm/high/19560873-6378.jpg,http://images.icecat.biz/img/norm/low/19560873-6378.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/19560873.xml,1,DE;US,2016-02-08T17:33:12.000Z
151_panasonic_31,7,19560875,31,Panasonic,CF-31UFMAX1M,http://images.icecat.biz/img/norm/high/19560875-768.jpg,http://images.icecat.biz/img/norm/low/19560875-768.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/19560875.xml,1,DE;US,2016-02-08T17:33:12.000Z
151_panasonic_31,8,19560876,31,Panasonic,CF-31UFNAX1M,http://images.icecat.biz/img/norm/high/19560876-6999.jpg,http://images.icecat.biz/img/norm/low/19560876-6999.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/19560876.xml,1,DE;US,2016-02-08T17:33:14.000Z
151_panasonic_31,9,19560877,31,Panasonic,CF-31UHM101M,http://images.icecat.biz/img/norm/high/19560877-9707.jpg,http://images.icecat.biz/img/norm/low/19560877-9707.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/19560877.xml,1,DE;US,2016-02-08T17:33:14.000Z
151_panasonic_31,10,19560878,31,Panasonic,CF-31UKLBX1M,http://images.icecat.biz/img/norm/high/19560878-4964.jpg,http://images.icecat.biz/img/norm/low/19560878-4964.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/19560878.xml,1,DE;US,2016-02-08T17:33:14.000Z
151_panasonic_31,11,19560879,31,Panasonic,CF-31UKN021M,http://images.icecat.biz/img/norm/high/19560879-2259.jpg,http://images.icecat.biz/img/norm/low/19560879-2259.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/19560879.xml,1,DE;US,2016-02-08T17:33:14.000Z
151_panasonic_31,12,19560881,31,Panasonic,CF-31UML701M,http://images.icecat.biz/img/norm/high/19560881-3203.jpg,http://images.icecat.biz/img/norm/low/19560881-3203.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/19560881.xml,1,DE;US,2016-02-08T17:33:16.000Z
151_panasonic_31,13,20086085,31,Panasonic,CF-31WBNEHLM,http://images.icecat.biz/img/norm/high/20086085-1253.jpg,http://images.icecat.biz/img/norm/low/20086085-1253.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/20086085.xml,1,DE;US,2016-02-08T17:39:44.000Z
151_panasonic_31,14,20657294,31,Panasonic,CF-31WDLEXLM,http://images.icecat.biz/img/norm/high/20657294-2809.jpg,http://images.icecat.biz/img/norm/low/20657294-2809.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/20657294.xml,1,DE;US,2016-02-08T17:42:49.000Z
151_panasonic_31,15,21419279,31,Panasonic,CF-31WFL701M,http://images.icecat.biz/img/norm/high/21419279-8781.jpg,http://images.icecat.biz/img/norm/low/21419279-8781.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/21419279.xml,1,DE;US,2016-02-08T17:49:42.000Z
151_panasonic_31,16,22003128,31,Panasonic,CF-31WFLGH1M,http://images.icecat.biz/img/norm/high/22003128-9313.jpg,http://images.icecat.biz/img/norm/low/22003128-9313.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/22003128.xml,1,DE;US,2016-02-08T17:55:37.000Z
151_panasonic_31,17,23045632,31,Panasonic,CF-31WMLBXLM,http://images.icecat.biz/img/norm/high/23045632-4189.jpg,http://images.icecat.biz/img/norm/low/23045632-4189.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/23045632.xml,1,DE;US,2016-01-19T21:28:45.000Z
151_panasonic_31,18,23066884,31,Panasonic,CF-31WBL7L1M,http://images.icecat.biz/img/norm/high/23066884-4334.jpg,http://images.icecat.biz/img/norm/low/23066884-4334.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/23066884.xml,1,DE;US,2016-02-08T18:08:46.000Z
151_panasonic_31,19,24591844,31,Panasonic,CF-31WBL78LM,http://images.icecat.biz/img/norm/high/24591844-5459.jpg,http://images.icecat.biz/img/norm/low/24591844-5459.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24591844.xml,1,DE;US,2016-01-19T21:11:28.000Z
151_panasonic_31,20,24715316,31,Panasonic,CF-31WFLAXRM,http://images.icecat.biz/img/norm/high/24715316-9446.jpg,http://images.icecat.biz/img/norm/low/24715316-9446.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24715316.xml,1,DE;US,2016-01-19T21:10:56.000Z
151_panasonic_31,21,24715317,31,Panasonic,CF-31WELEXLM,http://images.icecat.biz/img/norm/high/24715317-4787.jpg,http://images.icecat.biz/img/norm/low/24715317-4787.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24715317.xml,1,DE;US,2016-01-19T21:10:55.000Z
151_panasonic_31,22,24715320,31,Panasonic,CF-31WFMAXRM,http://images.icecat.biz/img/norm/high/24715320-2872.jpg,http://images.icecat.biz/img/norm/low/24715320-2872.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24715320.xml,1,DE;US,2016-01-19T21:10:52.000Z
151_panasonic_31,23,24715336,31,Panasonic,CF-31WFLBXLM,http://images.icecat.biz/img/norm/high/24715336-7540.jpg,http://images.icecat.biz/img/norm/low/24715336-7540.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24715336.xml,1,DE;US,2016-01-19T21:10:39.000Z
151_panasonic_31,24,24715338,31,Panasonic,CF-31WFLJXLM,http://images.icecat.biz/img/norm/high/24715338-2874.jpg,http://images.icecat.biz/img/norm/low/24715338-2874.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24715338.xml,1,DE;US,2016-01-19T21:10:38.000Z
151_panasonic_31,25,24715355,31,Panasonic,CF-31WBLGX1M,http://images.icecat.biz/img/norm/high/24715355-3317.jpg,http://images.icecat.biz/img/norm/low/24715355-3317.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24715355.xml,1,DE;US,2016-01-19T21:10:22.000Z
151_panasonic_31,26,24715357,31,Panasonic,CF-31WDLBXLM,http://images.icecat.biz/img/norm/high/24715357-3224.jpg,http://images.icecat.biz/img/norm/low/24715357-3224.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24715357.xml,1,DE;US,2016-01-19T21:10:22.000Z
151_panasonic_31,27,24715361,31,Panasonic,CF-31WBLFALM,http://images.icecat.biz/img/norm/high/24715361-6811.jpg,http://images.icecat.biz/img/norm/low/24715361-6811.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24715361.xml,1,DE;US,2016-01-19T21:10:17.000Z
151_panasonic_31,28,24715365,31,Panasonic,CF-31XBLAXLM,http://images.icecat.biz/img/norm/high/24715365-110.jpg,http://images.icecat.biz/img/norm/low/24715365-110.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24715365.xml,1,DE;US,2016-02-08T18:16:55.000Z
151_panasonic_31,29,24715401,31,Panasonic,CF-31WBLCH1M,http://images.icecat.biz/img/norm/high/24715401-1642.jpg,http://images.icecat.biz/img/norm/low/24715401-1642.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24715401.xml,1,DE;US,2016-02-08T18:17:20.000Z
151_panasonic_31,30,24715403,31,Panasonic,CF-31XBLEHRM,http://images.icecat.biz/img/norm/high/24715403-1819.jpg,http://images.icecat.biz/img/norm/low/24715403-1819.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24715403.xml,1,DE;US,2016-02-08T18:17:15.000Z
151_panasonic_31,31,24715532,31,Panasonic,CF-31WBLHB1M,http://images.icecat.biz/img/norm/high/24715532-4403.jpg,http://images.icecat.biz/img/norm/low/24715532-4403.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24715532.xml,1,DE;US,2016-02-08T18:18:53.000Z
151_panasonic_31,32,24715547,31,Panasonic,CF-31WBL26LM,http://images.icecat.biz/img/norm/high/24715547-2871.jpg,http://images.icecat.biz/img/norm/low/24715547-2871.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24715547.xml,1,DE;US,2016-02-08T18:18:59.000Z
151_panasonic_31,33,24715572,31,Panasonic,CF-31WBMAXLM,http://images.icecat.biz/img/norm/high/24715572-9855.jpg,http://images.icecat.biz/img/norm/low/24715572-9855.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24715572.xml,1,DE;US,2016-01-19T21:08:51.000Z
151_panasonic_31,34,24715588,31,Panasonic,CF-31XBL76LM,http://images.icecat.biz/img/norm/high/24715588-987.jpg,http://images.icecat.biz/img/norm/low/24715588-987.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24715588.xml,1,DE;US,2016-02-08T18:19:28.000Z
151_panasonic_31,35,24715593,31,Panasonic,CF-31YBBEHLM,http://images.icecat.biz/img/norm/high/24715593-1013.jpg,http://images.icecat.biz/img/norm/low/24715593-1013.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24715593.xml,1,DE;US,2016-02-08T18:19:33.000Z
151_panasonic_31,36,24715848,31,Panasonic,CF-31XBL741M,http://images.icecat.biz/img/norm/high/24715848-6379.jpg,http://images.icecat.biz/img/norm/low/24715848-6379.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24715848.xml,1,DE;US,2016-02-08T18:19:43.000Z
151_panasonic_31,37,24715961,31,Panasonic,CF-31WFL7PLM,http://images.icecat.biz/img/norm/high/24715961-8933.jpg,http://images.icecat.biz/img/norm/low/24715961-8933.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24715961.xml,1,DE;US,2016-01-19T21:08:31.000Z
151_panasonic_31,38,24715963,31,Panasonic,CF-31WPL1X1M,http://images.icecat.biz/img/norm/high/24715963-3027.jpg,http://images.icecat.biz/img/norm/low/24715963-3027.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24715963.xml,1,DE;US,2016-02-08T18:20:08.000Z
151_panasonic_31,39,24715965,31,Panasonic,CF-31WXL68LM,http://images.icecat.biz/img/norm/high/24715965-3759.jpg,http://images.icecat.biz/img/norm/low/24715965-3759.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24715965.xml,1,DE;US,2016-02-08T18:20:15.000Z
151_panasonic_31,40,24715966,31,Panasonic,CF-31WF742LM,http://images.icecat.biz/img/norm/high/24715966-9777.jpg,http://images.icecat.biz/img/norm/low/24715966-9777.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24715966.xml,1,DE;US,2016-02-06T17:13:52.000Z
151_panasonic_31,41,24716016,31,Panasonic,CF-31WA78HLM,http://images.icecat.biz/img/norm/high/24716016-490.jpg,http://images.icecat.biz/img/norm/low/24716016-490.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24716016.xml,1,DE;US,2016-02-08T18:20:39.000Z
151_panasonic_31,42,24716084,31,Panasonic,CF-31WPP6X1M,http://images.icecat.biz/img/norm/high/24716084-8620.jpg,http://images.icecat.biz/img/norm/low/24716084-8620.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24716084.xml,1,DE;US,2016-02-08T18:21:12.000Z
151_panasonic_31,43,24716089,31,Panasonic,CF-31WBMEHLM,http://images.icecat.biz/img/norm/high/24716089-5824.jpg,http://images.icecat.biz/img/norm/low/24716089-5824.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24716089.xml,1,DE;US,2016-02-08T18:21:18.000Z
151_panasonic_31,44,24716096,31,Panasonic,CF-31WBL8BLM,http://images.icecat.biz/img/norm/high/24716096-9312.jpg,http://images.icecat.biz/img/norm/low/24716096-9312.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24716096.xml,1,DE;US,2016-02-08T18:21:26.000Z
151_panasonic_31,45,24716102,31,Panasonic,CF-31YBCEHLM,http://images.icecat.biz/img/norm/high/24716102-9909.jpg,http://images.icecat.biz/img/norm/low/24716102-9909.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24716102.xml,1,DE;US,2016-02-08T18:21:23.000Z
151_panasonic_31,46,24716106,31,Panasonic,CF-31WBL8ALM,http://images.icecat.biz/img/norm/high/24716106-765.jpg,http://images.icecat.biz/img/norm/low/24716106-765.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24716106.xml,1,DE;US,2016-02-08T18:21:32.000Z
151_panasonic_31,47,24716108,31,Panasonic,CF-31XBLAHLM,http://images.icecat.biz/img/norm/high/24716108-9715.jpg,http://images.icecat.biz/img/norm/low/24716108-9715.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24716108.xml,1,DE;US,2016-02-08T18:21:27.000Z
